Wed Dec 18 20:02:00 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Wed Dec 18 20:26:52 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Mon Dec 23 04:54:04 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Mon Dec 23 05:38:59 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Thu Dec 26 08:10:52 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Thu Dec 26 09:11:00 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Sat Dec 28 04:52:50 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Sat Dec 28 06:07:31 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Fri Dec 13 11:49:40 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Fri Dec 13 13:27:32 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Sat Dec 14 23:07:09 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Sun Dec 15 01:00:18 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Tue Dec 17 02:14:16 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Tue Dec 17 04:26:04 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Tue Dec 17 16:15:55 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Tue Dec 17 18:29:37 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Fri Dec 20 00:40:21 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Fri Dec 20 06:18:33 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Sat Dec 21 04:42:19 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Sat Dec 21 07:11:07 2019,1,-0.559,-0.559,-0.559,-0.559,-0.559,-0.559,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
Sat Dec 14 00:22:34 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sat Dec 14 00:29:36 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sat Dec 14 00:37:47 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sat Dec 14 00:45:53 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sat Dec 14 00:54:03 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sat Dec 14 01:21:13 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sat Dec 14 01:59:22 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 16 06:26:14 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 16 06:37:09 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 16 06:50:44 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 16 07:04:30 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 16 07:18:30 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
