pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,RMSEofMean,hpGen,randomseed,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTune,,,,,,,,,,,,
-0.021,-0.002,0.893,0.791,0.61,Mon Mar 26 19:05:47 2018,regr.nnet,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,random,279,212,cv,20,20,NA,5,15,0.994980886790162
-0.069,-0.042,-1,0.822,0.639,Mon Mar 26 19:06:16 2018,regr.nodeHarvest,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,28,cv,20,20,NA,5
-5.007,-8.09,-1,7.18,3.59,Mon Mar 26 19:06:18 2018,regr.pcr,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,1,cv,20,20,NA,5
-5.007,-8.09,-1,7.18,3.59,Mon Mar 26 19:06:21 2018,regr.plsr,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,2,cv,20,20,NA,5
-0.02,-0.016,0.871,0.802,0.61,Mon Mar 26 19:11:37 2018,regr.randomForest,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,random,279,316,cv,20,20,NA,5,9,21
-0.005,-0.011,-1,0.798,0.601,Mon Mar 26 19:11:43 2018,regr.randomForestSRC,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,5,cv,20,20,NA,5
-0.028,-0.009,0.926,0.797,0.615,Mon Mar 26 19:12:05 2018,regr.rpart,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,random,279,21,cv,20,20,NA,5,0.310123244136247,12,50,8
-5.007,-8.09,-1,7.18,3.59,Mon Mar 26 19:12:06 2018,regr.rsm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,1,cv,20,20,NA,5
-0.14,-0.155,-1,0.912,0.681,Mon Mar 26 19:12:08 2018,regr.rvm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,1,cv,20,20,NA,5
-0.085,-0.079,0.88,0.852,0.649,Mon Mar 26 19:12:41 2018,regr.svm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,random,279,32,cv,20,20,NA,5,2.74415646888409,0.00565984492666691
-0.002,0.014,-1,0.615,0.508,Mon Mar 26 19:12:51 2018,regr.bartMachine,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,4,cv,20,20,NA,5
0,-0.001,-1,0.627,0.507,Mon Mar 26 19:12:53 2018,regr.bcart,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,2,cv,20,20,NA,5
-0.061,-0.173,-1,NA,NA,Mon Mar 26 19:13:20 2018,regr.blm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,27,cv,20,20,NA,5
-0.086,-0.107,-1,0.677,0.554,Mon Mar 26 19:13:22 2018,regr.brnn,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,2,cv,20,20,NA,5
-0.03,-0.006,-1,0.626,0.517,Mon Mar 26 19:13:25 2018,regr.bst,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,2,cv,20,20,NA,5
-0.061,-0.173,-1,NA,NA,Mon Mar 26 19:13:58 2018,regr.btlm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,33,cv,20,20,NA,5
-0.001,0.022,-1,0.613,0.506,Mon Mar 26 19:14:00 2018,regr.cforest,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,2,cv,20,20,NA,5
0,-0.001,-1,0.627,0.507,Mon Mar 26 19:14:06 2018,regr.ctree,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,1,cv,20,20,NA,5
-0.092,-0.172,-1,0.711,0.541,Mon Mar 26 19:14:08 2018,regr.cubist,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,2,cv,20,20,NA,5
0,-0.001,-1,0.627,0.507,Mon Mar 26 19:14:11 2018,regr.cvglmnet,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,2,cv,20,20,NA,5
-0.258,-0.364,-1,0.837,0.635,Mon Mar 26 19:14:15 2018,regr.earth,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,3,cv,20,20,NA,5
-0.919,-0.945,-1,NA,NA,Mon Mar 26 19:14:16 2018,regr.elmNN,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,1,cv,20,20,NA,5
-0.283,-0.268,-1,0.731,0.6,Mon Mar 26 19:14:18 2018,regr.evtree,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,3,cv,20,20,NA,5
-0.004,0.003,0.287,0.616,0.507,Mon Mar 26 19:25:44 2018,regr.extraTrees,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,random,265,685,cv,20,20,NA,5,24,16
-0.022,0.015,-1,0.61,0.511,Mon Mar 26 19:25:55 2018,regr.FDboost,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,11,cv,20,20,NA,5
0,-0.001,-1,0.627,0.507,Mon Mar 26 19:25:55 2018,regr.featureless,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,0,cv,20,20,NA,5
-0.216,-0.183,-1,0.71,0.597,Mon Mar 26 19:25:56 2018,regr.fnn,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,1,cv,20,20,NA,5
-0.339,-0.431,-1,0.896,0.696,Mon Mar 26 19:26:12 2018,regr.frbs,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,16,cv,20,20,NA,5
