0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,basic latent features,ignore,none,asis,1.12784979099243,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744822639878,FALSE,,,,,,,,,,
0.56,0.535,0.198,0.184,0.135,Sun Jan 07 06:46:26 2018,ctree2,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,29,cv,20,3,1,5,8,0.440570587292314
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:48:43 2018,cubist,1,2,kaggle housing,ignore,none,YeoJohnson,134
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:51:47 2018,dnn,1,2,kaggle housing,ignore,none,YeoJohnson,183
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:51:51 2018,earth,1,2,kaggle housing,ignore,none,YeoJohnson,3
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:52:06 2018,elm,1,2,kaggle housing,ignore,none,YeoJohnson,14
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:52:15 2018,enet,1,2,kaggle housing,ignore,none,YeoJohnson,8
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:52:27 2018,evtree,1,2,kaggle housing,ignore,none,YeoJohnson,12
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:52:37 2018,extraTrees,1,2,kaggle housing,ignore,none,YeoJohnson,9
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:56:17 2018,foba,1,2,kaggle housing,ignore,none,YeoJohnson,219
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:57:10 2018,gam,1,2,kaggle housing,ignore,none,YeoJohnson,52
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:57:16 2018,gamboost,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:59:07 2018,gamSpline,1,2,kaggle housing,ignore,none,YeoJohnson,110
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:59:12 2018,gaussprLinear,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:59:32 2018,gaussprPoly,1,2,kaggle housing,ignore,none,YeoJohnson,19
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:59:33 2018,gaussprRadial,1,2,kaggle housing,ignore,none,YeoJohnson,0
0.715,0.671,0.134,0.13,0.087,Sun Jan 07 07:39:33 2018,gbm,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,2400,cv,20,3,1,5,1690,8,0.0244476346720476,11
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:45:20 2018,gbm_h2o,1,2,kaggle housing,ignore,none,YeoJohnson,345
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:45:59 2018,gcvEarth,1,2,kaggle housing,ignore,none,YeoJohnson,39
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:46:05 2018,glm,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:46:14 2018,glm.nb,1,2,kaggle housing,ignore,none,YeoJohnson,9
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:46:30 2018,glmboost,1,2,kaggle housing,ignore,none,YeoJohnson,15
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:46:35 2018,glmnet,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:52:19 2018,glmnet_h2o,1,2,kaggle housing,ignore,none,YeoJohnson,344
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:52:25 2018,glmStepAIC,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:53:00 2018,icr,1,2,kaggle housing,ignore,none,YeoJohnson,34
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:53:06 2018,kernelpls,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:53:26 2018,kknn,1,2,kaggle housing,ignore,none,YeoJohnson,20
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:56:16 2018,knn,1,2,kaggle housing,ignore,none,YeoJohnson,169
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:56:24 2018,krlsPoly,1,2,kaggle housing,ignore,none,YeoJohnson,7
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:56:31 2018,krlsRadial,1,2,kaggle housing,ignore,none,YeoJohnson,7
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:56:36 2018,lars,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:56:41 2018,lars2,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:56:46 2018,lasso,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:56:51 2018,leapBackward,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:56:56 2018,leapForward,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:57:01 2018,leapSeq,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:57:06 2018,lm,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:57:12 2018,lmStepAIC,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:57:23 2018,logicBag,1,2,kaggle housing,ignore,none,YeoJohnson,10
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:57:35 2018,logreg,1,2,kaggle housing,ignore,none,YeoJohnson,11
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:58:26 2018,M5,1,2,kaggle housing,ignore,none,YeoJohnson,50
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:58:52 2018,M5Rules,1,2,kaggle housing,ignore,none,YeoJohnson,26
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:59:17 2018,msaenet,1,2,kaggle housing,ignore,none,YeoJohnson,24
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:59:49 2018,nnet,1,2,kaggle housing,ignore,none,YeoJohnson,32
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 07:59:54 2018,nnls,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:00:04 2018,ordinalNet,1,2,kaggle housing,ignore,none,YeoJohnson,9
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:00:15 2018,parRF,1,2,kaggle housing,ignore,none,YeoJohnson,10
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:00:37 2018,pcaNNet,1,2,kaggle housing,ignore,none,YeoJohnson,21
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:00:42 2018,pcr,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,PackageFail,Sun Jan 07 08:00:50 2018,pls,1,2,kaggle housing,ignore,none,YeoJohnson,7
0.642,0.626,0.165,0.148,0.11,Sun Jan 07 08:03:18 2018,plsRglm,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,147,cv,20,3,1,5,2,0.157082246616483
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:03:28 2018,ppr,1,2,kaggle housing,ignore,none,YeoJohnson,7
Fail,Fail,Fail,Fail,PackageFail,Sun Jan 07 08:03:33 2018,pythonKnnReg,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:03:40 2018,qrf,1,2,kaggle housing,ignore,none,YeoJohnson,6
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:04:20 2018,qrnn,1,2,kaggle housing,ignore,none,YeoJohnson,39
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:04:28 2018,ranger,1,2,kaggle housing,ignore,none,YeoJohnson,7
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:04:34 2018,Rborist,1,2,kaggle housing,ignore,none,YeoJohnson,6
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:04:36 2018,relaxo,1,2,kaggle housing,ignore,none,YeoJohnson,1
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:04:42 2018,rf,1,2,kaggle housing,ignore,none,YeoJohnson,6
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:04:50 2018,ridge,1,2,kaggle housing,ignore,none,YeoJohnson,7
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:05:05 2018,rlm,1,2,kaggle housing,ignore,none,YeoJohnson,14
0.533,0.496,0.198,0.2,0.143,Sun Jan 07 08:05:11 2018,rpart,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,5,cv,20,3,1,5,0.00130774196056222
0.489,0.444,-1,0.22,0.156,Sun Jan 07 08:05:15 2018,rpart1SE,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,3,cv,20,3,1,5,none
