spearman,pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,fold,maxfold,seed,seedit,foldseed,RMSEmean,RMSEmeantrain,hpGen,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTuneparams,btp1,btp2,btp3,btp4,btp5,btp6,btp7,btp8,btp9,btp10,btp11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.268,-0.217,0.255,0.966,0.761,Sat Sep 08 22:35:32 2018,regr.IBk,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,402,222,0.7937,1.014,random,36,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,5,5,14,4,17,3,33,4,44,5,62,4.5,80,3.5,81,3,95,3.55,99,3.55,103,3.55,112,3.5,114,3.55,118,3.55,131,3.55
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 22:35:33 2018,regr.kknn,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,1
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 22:35:34 2018,regr.km,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,1
0.028,-0.035,0.061,1.01,0.745,0.621,Sat Sep 08 22:36:17 2018,regr.ksvm,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,156,222,0.7937,1.014,random,42,cv,10,20,NA,5,,,,34.2,0.0706,,,,,0,5,3.4,14,4.57,17,4.09,33,3.98,44,4,62,4.04,80,3.79,81,3.72,95,3.82,99,3.76,103,3.68,112,3.88,114,3.85,118,3.98,131,3.82
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 22:36:45 2018,regr.laGP,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,0
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 22:36:46 2018,regr.LiblineaRL2L1SVR,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,0
0.039,-6184.881,-8755.744,0.255,6950,3710,Sat Sep 08 22:36:49 2018,regr.lm,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,464,222,0.7937,1.014,random,2,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,5,-12600,14,21100,17,-3490,33,4940,44,-8900,62,520,80,426,81,108,95,3.55,99,-604,103,32.3,112,28,114,2180,118,-797,131,3.55
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 22:36:49 2018,regr.mars,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,0
Fail,Fail,Fail,Fail,Fail,Fail,Sat Sep 08 22:36:53 2018,regr.mob,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,464,222,2
0.034,-2.942,-3.497,2.26,3.57,2.37,Sat Sep 08 22:38:03 2018,regr.nnet,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,309,222,0.7937,1.014,random,70,cv,10,20,NA,5,,,,3,0.00104,,,,,0,5,-7.06,14,8.81,17,-1.22,33,1.83,44,4.43,62,7.22,80,3.87,81,5.72,95,3.48,99,2.06,103,2.7,112,3.83,114,2.9,118,4.79,131,3.48
Fail,Fail,Fail,Fail,Fail,Fail,Sat Sep 08 22:38:12 2018,regr.nodeHarvest,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,545,222,9
Fail,Fail,Fail,Fail,Fail,Fail,Sat Sep 08 22:38:15 2018,regr.pcr,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,545,222,2
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 22:38:15 2018,regr.penalized,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,0
0.127,-778.776,-933.227,0.255,741,468,Sat Sep 08 22:38:18 2018,regr.plsr,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,545,222,0.7937,1.014,random,2,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,5,-712,14,1890,17,-919,33,-1070,44,931,62,16.1,80,29.5,81,-104,95,3.55,99,116,103,14.9,112,3.91,114,-1130,118,99.2,131,3.55
-0.023,-0.26,-0.1,1.02,0.873,0.756,Sat Sep 08 22:53:18 2018,regr.randomForest,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,172,222,0.7937,1.014,random,899,cv,10,20,NA,5,,,,3,165,,,,,0,5,3.32,14,4.32,17,4.02,33,3.74,44,4.23,62,3.63,80,3.62,81,3.68,95,3.55,99,3.5,103,3.35,112,3.55,114,3.69,118,3.56,131,3.55
-0.001,-0.184,-0.059,0.486,0.84,0.71,Sat Sep 08 22:54:08 2018,regr.randomForestSRC,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,175,222,0.7937,1.014,random,22,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,5,3.4,14,4.12,17,3.68,33,3.8,44,3.99,62,3.87,80,3.63,81,3.8,95,3.55,99,3.45,103,3.27,112,3.57,114,3.68,118,3.57,131,3.55
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 22:54:09 2018,regr.ranger,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,1
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 22:54:09 2018,regr.rknn,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,0
-0.034,-0.385,-0.222,0.932,0.97,0.831,Sat Sep 08 22:54:42 2018,regr.rpart,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,453,222,0.7937,1.014,random,33,cv,10,20,NA,5,,,,0.139,20,22,22,,,0,5,3.53,14,4.62,17,4.62,33,3.53,44,4.62,62,3.53,80,3.53,81,3.53,95,3.53,99,3.53,103,3.53,112,3.53,114,3.53,118,3.53,131,3.53
0.039,-6184.881,-8755.744,0.255,6950,3710,Sat Sep 08 22:54:45 2018,regr.rsm,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,453,222,0.7937,1.014,random,2,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,5,-12600,14,21100,17,-3490,33,4940,44,-8900,62,520,80,426,81,108,95,3.55,99,-604,103,32.3,112,28,114,2180,118,-797,131,3.55
Fail,Fail,Fail,Fail,Fail,Fail,Sat Sep 08 22:54:48 2018,regr.rvm,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,571,222,2
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 22:54:48 2018,regr.slim,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,1
0.028,-0.066,0.044,0.982,0.759,0.64,Sat Sep 08 22:55:36 2018,regr.svm,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,403,205,222,0.7937,1.014,random,48,cv,10,20,NA,5,,,,10.5,0.382,,,,,0,5,3.31,14,4.56,17,4.07,33,4.02,44,4.08,62,4.11,80,3.77,81,3.67,95,3.75,99,3.67,103,3.55,112,3.87,114,3.79,118,3.94,131,3.75
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 22:55:37 2018,regr.xgboost,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,5,10,0
1,1,1,-1,0,0,Sat Sep 08 22:55:38 2018,perfect,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,205,222,0.8603,1.006,random,NA,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,1,5,28,4,32,4,38,4,56,2,70,3,76,5,78,3,79,4,86,5,98,4,113,3,115,4,122,3
0.041,-0.082,0.021,0.749,0.842,0.696,Sat Sep 08 23:06:33 2018,regr.bartMachine,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,8,222,0.8603,1.006,random,632,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,1,3.65,28,4.05,32,4.05,38,3.67,56,3.53,70,3.68,76,3.76,78,3.62,79,3.77,86,3.65,98,3.49,113,3.48,115,3.49,122,3.81
