spearman,pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,fold,maxfold,seed,seedit,foldseed,RMSEmean,RMSEmeantrain,hpGen,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTuneparams,btp1,btp2,btp3,btp4,btp5,btp6,btp7,btp8,btp9,btp10,btp11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.103,0.178,0.04,1.09,1.16,0.822,Wed Mar 27 07:30:49 2019,ctree2,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,7,cv,10,10,NA,5,,,,,,,,,,0,19,3.05,27,3.87,36,3.05,37,3.05,48,3.87,51,3.87,52,3.87,67,3.87,91,3.87,101,3.05,107,3.05,110,3.05,118,3.05
0.372,0.165,0.123,1.27,1.06,0.835,Wed Mar 27 07:32:27 2019,cubist,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,1,222,1.211,1.121,random,92,cv,10,10,NA,5,,,,,,,,,,0,19,2.1,27,3.64,36,3.66,37,3.24,48,3.46,51,3.54,52,4.5,67,3.71,91,3.63,101,2.57,107,3.12,110,3.18,118,3.32
0.03,-0.249,-0.171,1.42,1.42,1.25,Wed Mar 27 07:32:56 2019,dnn,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,432,222,1.211,1.121,random,4,cv,10,10,NA,5,,,,,,,,,,0,19,2.55,27,2.55,36,2.55,37,2.55,48,2.55,51,2.55,52,2.55,67,2.55,91,2.55,101,2.55,107,2.55,110,2.55,118,2.55
0.04,0.06,0.03,1.34,1.17,0.94,Wed Mar 27 07:33:10 2019,earth,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,13,cv,10,10,NA,5,,,,,,,,,,0,19,3.22,27,3.38,36,3.22,37,3.22,48,3.67,51,3.58,52,4.13,67,3.72,91,3.65,101,3.22,107,3.31,110,3.3,118,3.33
-0.027,-0.04,-0.009,1.18,1.22,1.04,Wed Mar 27 07:33:14 2019,elm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,386,222,1.211,1.121,random,2,cv,10,10,NA,5,,,,,,,,,,0,19,2.78,27,3.22,36,3.27,37,3.35,48,3.57,51,3.57,52,3.36,67,3.5,91,3.57,101,3.32,107,3.56,110,3.56,118,3.56
0.319,0.155,0.087,1.05,1.11,0.845,Wed Mar 27 07:33:30 2019,enet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,16,cv,10,10,NA,5,,,,,,,,,,0,19,0.893,27,3.48,36,4.25,37,3.95,48,3.74,51,3.69,52,3.77,67,3.66,91,3.64,101,2.59,107,3.29,110,3.39,118,3.59
0.486,0.361,0.207,1.16,0.961,0.639,Wed Mar 27 07:34:42 2019,evtree,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,90,222,1.211,1.121,random,70,cv,10,10,NA,5,,,,,,,,,,0,19,2.78,27,3.87,36,4.56,37,4.56,48,3.87,51,3.87,52,3.87,67,3.87,91,3.87,101,2.78,107,2.78,110,2.78,118,2.78
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:34:45 2019,extraTrees,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,435,222,1
0.624,0.228,0.153,1.07,1.03,0.772,Wed Mar 27 07:34:56 2019,foba,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,11,cv,10,10,NA,5,,,,,,,,,,0,19,2,27,3.66,36,3.84,37,3.51,48,3.6,51,3.31,52,3.9,67,3.63,91,3.62,101,2.81,107,3.41,110,3.39,118,3.51
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:35:54 2019,gam,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,57
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:36:16 2019,gamboost,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,22
-0.053,-43.159,-119.362,47.7,146,44.2,Wed Mar 27 07:38:09 2019,gamSpline,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,113,cv,10,10,NA,5,,,,,,,,,,0,19,3.41,27,-6.09,36,-2.32,37,19.7,48,-0.458,51,4.39,52,-521,67,4.66,91,3.95,101,1.12,107,2.62,110,1.43,118,1.39
0.069,-1.348,-2.043,-1,3.69,2.35,Wed Mar 27 07:38:11 2019,gaussprLinear,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,1,cv,10,10,NA,5,,,,,,,,,,0,19,-2.7,27,3.79,36,4.33,37,-4.11,48,4.16,51,4.18,52,-4.53,67,4.21,91,4.01,101,2.39,107,3.11,110,3.42,118,3.62
0.393,0.191,0.122,1.09,1.06,0.809,Wed Mar 27 07:38:15 2019,gaussprPoly,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,4,cv,10,10,NA,5,,,,,,,,,,0,19,1.98,27,3.69,36,3.98,37,3.43,48,3.57,51,3.49,52,3.62,67,3.46,91,3.52,101,3.03,107,3.35,110,3.4,118,3.5
0.211,0.042,0.056,1.05,1.14,0.958,Wed Mar 27 07:38:21 2019,gaussprRadial,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,4,cv,10,10,NA,5,,,,,,,,,,0,19,3.46,27,3.46,36,3.46,37,3.46,48,3.45,51,3.46,52,3.46,67,3.68,91,3.6,101,3.35,107,3.21,110,3.32,118,3.22
0.111,0.087,-0.003,1.18,1.21,0.913,Wed Mar 27 07:41:03 2019,gbm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,575,222,1.211,1.121,random,160,cv,10,10,NA,5,,,,,,,,,,0,19,2.66,27,4.38,36,4.05,37,3.24,48,3.55,51,4.12,52,3.69,67,3.81,91,4.24,101,2.15,107,2.99,110,3.27,118,4.16
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:43:10 2019,gbm_h2o,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,1,222,127
0.078,-0.213,-0.353,-1,1.64,1.21,Wed Mar 27 07:43:13 2019,gcvEarth,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,3,cv,10,10,NA,5,,,,,,,,,,0,19,6.4,27,3.72,36,3.7,37,3.84,48,4.47,51,3.2,52,4.52,67,3.68,91,4.22,101,1.83,107,3.77,110,3.79,118,3.6
0.022,-40.174,-112.491,-1,137,41.2,Wed Mar 27 07:43:15 2019,glm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,1,cv,10,10,NA,5,,,,,,,,,,0,19,-5.42,27,-9.32,36,3.77,37,-1.44,48,-2.14,51,1.99,52,-491,67,4.86,91,4.23,101,1.09,107,2.99,110,2.45,118,1.76
-0.011,-41.504,-117.179,37.1,143,42.5,Wed Mar 27 07:43:20 2019,glm.nb,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,5,cv,10,10,NA,5,,,,,,,,,,0,19,-1.44,27,-7.76,36,1.66,37,-0.986,48,-1.37,51,3.01,52,-512,67,4.84,91,4.26,101,0.866,107,2.88,110,2.11,118,1.84
0.39,0.181,0.083,1.09,1.11,0.819,Wed Mar 27 07:43:26 2019,glmboost,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,7,cv,10,10,NA,5,,,,,,,,,,0,19,0.808,27,3.72,36,4.32,37,4.32,48,3.9,51,3.77,52,4.12,67,3.84,91,3.77,101,2.52,107,3.29,110,3.39,118,3.63
NA,-0.041,0,1.11,1.21,1.04,Wed Mar 27 07:44:03 2019,glmnet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,34,cv,10,10,NA,5,,,,,,,,,,0,19,3.46,27,3.46,36,3.46,37,3.46,48,3.46,51,3.46,52,3.46,67,3.46,91,3.46,101,3.46,107,3.46,110,3.46,118,3.46
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:46:14 2019,glmnet_h2o,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,1,222,131
0.067,-33.727,-94.136,-1,115,34.7,Wed Mar 27 07:46:59 2019,glmStepAIC,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,44,cv,10,10,NA,5,,,,,,,,,,0,19,-7,27,-8.33,36,3.51,37,2.1,48,-1.6,51,1.5,52,-411,67,4.76,91,3.76,101,1.4,107,3.04,110,2.29,118,1.91
-0.002,-0.048,0.001,1.11,1.21,1.05,Wed Mar 27 07:47:31 2019,icr,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,200,222,1.211,1.121,random,32,cv,10,10,NA,5,,,,,,,,,,0,19,3.32,27,3.45,36,3.38,37,3.42,48,3.35,51,3.38,52,3.52,67,3.22,91,3.32,101,3.37,107,3.43,110,3.39,118,3.41
0.102,-0.342,-0.63,1.7,1.97,1.34,Wed Mar 27 07:47:34 2019,kernelpls,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,2,cv,10,10,NA,5,,,,,,,,,,0,19,-2.95,27,4.36,36,5.11,37,1.75,48,4.19,51,4.84,52,3.3,67,4.27,91,4.07,101,2.36,107,3.14,110,3.33,118,3.74
0.01,-0.019,-0.028,1.07,1.25,1.02,Wed Mar 27 07:48:02 2019,kknn,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,28,cv,10,10,NA,5,,,,,,,,,,0,19,3.12,27,3.12,36,3.38,37,3.25,48,3.5,51,4,52,3.75,67,4.25,91,4.38,101,3.5,107,3.5,110,3.88,118,3.38
0.021,0.022,-0.045,1.09,1.27,0.978,Wed Mar 27 07:48:04 2019,knn,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,2,cv,10,10,NA,5,,,,,,,,,,0,19,2.29,27,2.86,36,3.43,37,3.14,48,3.29,51,3.86,52,4,67,4.29,91,4.29,101,3.14,107,4.14,110,3.57,118,3.43
-0.051,-0.043,-0.002,1.14,1.21,1.04,Wed Mar 27 07:48:09 2019,krlsPoly,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,4,cv,10,10,NA,5,,,,,,,,,,0,19,3.46,27,3.46,36,3.47,37,3.47,48,3.48,51,3.47,52,3.46,67,3.48,91,3.48,101,3.48,107,3.48,110,3.48,118,3.48
0.185,0.123,0.102,1.01,1.09,0.877,Wed Mar 27 07:48:55 2019,krlsRadial,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,46,cv,10,10,NA,5,,,,,,,,,,0,19,3.46,27,3.47,36,3.46,37,3.46,48,3.34,51,3.46,52,3.46,67,3.93,91,3.84,101,2.76,107,3.07,110,3.17,118,2.97
0.144,-0.168,-0.39,2.01,1.68,1.17,Wed Mar 27 07:49:09 2019,lars,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,3,cv,10,10,NA,5,,,,,,,,,,0,19,-1.96,27,4.01,36,4.86,37,2.02,48,3.98,51,4.24,52,4.92,67,4.02,91,3.89,101,2.48,107,3.17,110,3.43,118,3.67
0.415,0.172,0.082,1.07,1.11,0.828,Wed Mar 27 07:49:12 2019,lars2,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,3,cv,10,10,NA,5,,,,,,,,,,0,19,0.825,27,3.64,36,4.22,37,4.19,48,3.88,51,3.76,52,4.2,67,3.82,91,3.76,101,2.57,107,3.3,110,3.39,118,3.61
0.144,-0.168,-0.39,2.01,1.68,1.17,Wed Mar 27 07:49:18 2019,lasso,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,4,cv,10,10,NA,5,,,,,,,,,,0,19,-1.96,27,4.01,36,4.86,37,2.02,48,3.98,51,4.24,52,4.92,67,4.02,91,3.89,101,2.48,107,3.17,110,3.43,118,3.67
0.171,-0.035,0.028,1.11,1.18,1.04,Wed Mar 27 07:49:21 2019,leapBackward,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,2,cv,10,10,NA,5,,,,,,,,,,0,19,2.89,27,3.49,36,4.19,37,2.86,48,3.36,51,2.38,52,1.58,67,3.47,91,3.6,101,3.42,107,3.39,110,3.39,118,3.54
0.397,0.014,-0.019,1.12,1.23,0.986,Wed Mar 27 07:49:23 2019,leapForward,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,2,cv,10,10,NA,5,,,,,,,,,,0,19,1.21,27,4.16,36,3.98,37,3.13,48,3.85,51,3.26,52,6.53,67,3.93,91,4.01,101,2.01,107,3.37,110,3.24,118,3.4
0.166,0.052,0.048,1.11,1.15,0.948,Wed Mar 27 07:50:27 2019,leapSeq,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,63,cv,10,10,NA,5,,,,,,,,,,0,19,2.31,27,3.68,36,3.35,37,3.15,48,3.65,51,3.53,52,4.87,67,3.57,91,3.55,101,2.45,107,3.33,110,3.31,118,3.39
0.022,-40.174,-112.491,-1,137,41.2,Wed Mar 27 07:50:30 2019,lm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,1,cv,10,10,NA,5,,,,,,,,,,0,19,-5.42,27,-9.32,36,3.77,37,-1.44,48,-2.14,51,1.99,52,-491,67,4.86,91,4.23,101,1.09,107,2.99,110,2.45,118,1.76
0.067,-33.727,-94.136,-1,115,34.7,Wed Mar 27 07:50:54 2019,lmStepAIC,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,24,cv,10,10,NA,5,,,,,,,,,,0,19,-7,27,-8.33,36,3.51,37,2.1,48,-1.6,51,1.5,52,-411,67,4.76,91,3.76,101,1.4,107,3.04,110,2.29,118,1.91
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:50:58 2019,logicBag,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:51:02 2019,logreg,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:51:04 2019,M5,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,3,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:51:05 2019,M5Rules,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,6,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:51:07 2019,mlpKerasDecay,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,9,222,2
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:51:09 2019,mlpKerasDropout,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,12,222,1
0.107,-0.092,-0.235,1.35,1.5,1.09,Wed Mar 27 07:52:04 2019,msaenet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,55,cv,4,10,no rep,no min,,,,,,,,,,0,19,-1.03,27,4.35,36,4.3,37,3.93,48,3.77,51,4.36,52,2.58,67,3.96,91,3.94,101,2.19,107,3.14,110,3.33,118,3.66
Fail,Fail,Fail,Fail,PackageFail,Wed Mar 27 07:52:09 2019,mxnet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,5
Fail,Fail,Fail,Fail,PackageFail,Wed Mar 27 07:52:13 2019,mxnetAdam,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,4
0.216,-1.308,-1.148,2.7,2.6,2.31,Wed Mar 27 07:52:18 2019,nnet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,307,222,1.211,1.121,random,4,cv,10,10,NA,5,,,,,,,,,,0,19,0.999,27,0.999,36,0.999,37,0.999,48,0.999,51,0.999,52,0.999,67,0.999,91,0.999,101,0.999,107,0.999,110,0.999,118,0.999
0.129,-1.297,-2.056,-1,3.7,2.3,Wed Mar 27 07:52:19 2019,nnls,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,1,cv,10,10,NA,5,,,,,,,,,,0,19,6.43,27,2.25,36,4.65,37,8.11,48,3.91,51,3.62,52,15.2,67,3.64,91,3.9,101,1.35,107,3.09,110,2.85,118,2.97
NA,-0.041,0,-1,1.21,1.04,Wed Mar 27 07:52:20 2019,null,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,1,cv,10,10,NA,5,,,,,,,,,,0,19,3.46,27,3.46,36,3.46,37,3.46,48,3.46,51,3.46,52,3.46,67,3.46,91,3.46,101,3.46,107,3.46,110,3.46,118,3.46
0.278,0.073,0.059,1.06,1.14,0.927,Wed Mar 27 07:54:17 2019,parRF,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,238,222,1.211,1.121,random,116,cv,10,10,NA,5,,,,,,,,,,0,19,3.11,27,3.61,36,3.67,37,3.43,48,3.47,51,3.61,52,3.48,67,3.86,91,3.79,101,2.63,107,3.39,110,3.32,118,3.55
NA,-1.308,-1.148,2.71,2.6,2.31,Wed Mar 27 07:54:32 2019,pcaNNet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,346,222,1.211,1.121,random,15,cv,10,10,NA,5,,,,,,,,,,0,19,1,27,1,36,1,37,1,48,1,51,1,52,1,67,1,91,1,101,1,107,1,110,1,118,1
0.076,0.008,0.053,1.12,1.15,0.992,Wed Mar 27 07:54:35 2019,pcr,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,2,cv,10,10,NA,5,,,,,,,,,,0,19,2.9,27,3.58,36,3.4,37,3.52,48,3.28,51,3.18,52,3.5,67,3.25,91,3.39,101,3.34,107,3.49,110,3.45,118,3.45
Fail,Fail,Fail,Fail,PackageFail,Wed Mar 27 07:54:41 2019,pls,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,432,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:54:43 2019,plsRglm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,435,222,2
0.019,-0.685,-0.853,1.87,2.24,1.69,Wed Mar 27 07:55:10 2019,ppr,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,26,cv,10,10,NA,5,,,,,,,,,,0,19,2.35,27,2.14,36,2.5,37,5.84,48,5.27,51,7.33,52,2.52,67,4.9,91,3.45,101,1.53,107,2.08,110,1.41,118,2.69
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 07:55:12 2019,qrf,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,3,222,1
0.046,0.077,-0.024,1.32,1.24,0.923,Wed Mar 27 09:04:42 2019,qrnn,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,515,222,1.211,1.121,random,4169,cv,10,10,NA,5,,,,,,,,,,0,19,3,27,3,36,4,37,3,48,3,51,4,52,4,67,4,91,4,101,3,107,3,110,3,118,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:04:44 2019,ranger,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,435,222,1
0.232,0.079,0.076,1.03,1.12,0.921,Wed Mar 27 09:09:20 2019,Rborist,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,400,222,1.211,1.121,random,276,cv,10,10,NA,5,,,,,,,,,,0,19,2.99,27,3.42,36,3.74,37,3.38,48,3.52,51,3.6,52,3.34,67,3.89,91,3.9,101,2.6,107,3.26,110,3.34,118,3.59
0.258,-2.105,-1.928,3.61,3.55,3.11,Wed Mar 27 09:09:36 2019,relaxo,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,14,cv,10,10,NA,5,,,,,,,,,,0,19,-1.3,27,1.31,36,2.84,37,10.9,48,1.48,51,0.88,52,9.71,67,0.654,91,0.567,101,-0.2,107,-0.187,110,0.209,118,0.942
0.386,0.07,0.063,1.05,1.14,0.93,Wed Mar 27 09:11:05 2019,rf,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,445,222,1.211,1.121,random,88,cv,10,10,NA,5,,,,,,,,,,0,19,3.22,27,3.59,36,3.68,37,3.4,48,3.48,51,3.56,52,3.57,67,3.77,91,3.69,101,2.67,107,3.31,110,3.35,118,3.52
0.397,0.045,-0.113,1.21,1.35,0.955,Wed Mar 27 09:11:18 2019,ridge,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,13,cv,10,10,NA,5,,,,,,,,,,0,19,-1.07,27,4.13,36,5.11,37,3.25,48,3.84,51,3.69,52,3.98,67,3.62,91,3.72,101,2.16,107,3.13,110,3.27,118,3.59
-0.021,-25.271,-65.602,37,80.7,26.3,Wed Mar 27 09:11:22 2019,rlm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,4,cv,10,10,NA,5,,,,,,,,,,0,19,-2.73,27,-3.48,36,-10.3,37,14.3,48,0.714,51,3.08,52,-286,67,4.76,91,3.12,101,0.00472,107,1.63,110,2.06,118,3.23
0.44,0.23,0.115,1.19,1.07,0.77,Wed Mar 27 09:11:24 2019,rpart,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,2,cv,10,10,NA,5,,,,,,,,,,0,19,3.08,27,3.87,36,4.56,37,4.56,48,3.87,51,3.87,52,3.87,67,3.87,91,3.87,101,1.83,107,3.08,110,3.08,118,3.08
