,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caret,rpart2,Fri Aug 17 04:40:25 2018,0.576,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,,V10,16.7,V2,100,V3,5.51,V4,0,V5,5.48,V6,1.53,V7,0.433,V8,1.67,V9,3.5
caret_hold_permute,rpart2,Fri Aug 17 04:40:25 2018,0.576,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,2.372
caret_train_permute,rpart2,Fri Aug 17 04:40:25 2018,0.576,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,3.09
caret,rqlasso,Fri Aug 17 04:40:28 2018,0.398,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,,V2,100,V3,0,V4,2.44,V5,2,V6,0.46,V7,1.35,V8,9.73,V9,4.78,V10,10.6
caret_hold_permute,rqlasso,Fri Aug 17 04:40:28 2018,0.398,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V5,0.9882,V6,0.9893,V3,0.9921,V8,0.9972,V4,1,V7,1,V9,1,V10,1,V2,1.777
caret_train_permute,rqlasso,Fri Aug 17 04:40:28 2018,0.398,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V6,0.9923,V3,0.9991,V4,1,V7,1,V9,1,V10,1,V8,1.001,V5,1.003,V2,1.723
caret,rqnc,Fri Aug 17 04:40:32 2018,0.394,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,,V2,100,V3,0,V4,2.44,V5,2,V6,0.46,V7,1.35,V8,9.73,V9,4.78,V10,10.6
caret_hold_permute,rqnc,Fri Aug 17 04:40:32 2018,0.394,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V5,0.9841,V6,0.9891,V3,0.9939,V8,0.9959,V4,1,V7,1,V9,1,V10,1,V2,1.788
caret_train_permute,rqnc,Fri Aug 17 04:40:32 2018,0.394,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V6,0.9924,V3,0.9993,V4,1,V7,1,V9,1,V10,1,V8,1.002,V5,1.004,V2,1.741
caret,rvmLinear,Fri Aug 17 04:40:34 2018,0.456,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,,V2,100,V3,0,V4,2.44,V5,2,V6,0.46,V7,1.35,V8,9.73,V9,4.78,V10,10.6
caret_hold_permute,rvmLinear,Fri Aug 17 04:40:34 2018,0.456,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V8,0.9658,V5,0.9747,V7,0.9947,V4,0.9993,V6,1.01,V10,1.014,V3,1.071,V9,1.098,V2,3.008
caret_train_permute,rvmLinear,Fri Aug 17 04:40:34 2018,0.456,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V10,0.9996,V4,1,V7,1.002,V6,1.004,V5,1.009,V3,1.012,V9,1.015,V8,1.022,V2,2.526
caret,simpls,Fri Aug 17 04:40:37 2018,0.405,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,,V2,100,V3,11.6,V4,2.94,V5,2.68,V6,4.12,V7,0,V8,18,V9,7.24,V10,22
caret_hold_permute,simpls,Fri Aug 17 04:40:37 2018,0.405,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V5,0.9462,V8,0.9765,V6,0.9821,V7,0.9881,V4,0.9973,V10,1.019,V3,1.056,V9,1.086,V2,2.968
caret_train_permute,simpls,Fri Aug 17 04:40:37 2018,0.405,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V6,0.9939,V10,0.9995,V4,1.001,V7,1.004,V3,1.01,V9,1.014,V8,1.015,V5,1.022,V2,2.549
caret,spikeslab,Fri Aug 17 04:41:05 2018,0.395,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,620,222,,V2,100,V3,0,V4,2.44,V5,2,V6,0.46,V7,1.35,V8,9.73,V9,4.78,V10,10.6
caret_hold_permute,spikeslab,Fri Aug 17 04:41:05 2018,0.395,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,2.757
caret_train_permute,spikeslab,Fri Aug 17 04:41:05 2018,0.395,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,2.436
caret,spls,Fri Aug 17 04:41:11 2018,0.411,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,,V2,100,V3,0,V4,2.44,V5,2,V6,0.46,V7,1.35,V8,9.73,V9,4.78,V10,10.6
caret_hold_permute,spls,Fri Aug 17 04:41:11 2018,0.411,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V5,0.9351,V8,0.9693,V4,1,V6,1,V7,1,V10,1,V3,1.046,V9,1.065,V2,2.908
caret_train_permute,spls,Fri Aug 17 04:41:11 2018,0.411,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V4,1,V6,1,V7,1,V10,1,V3,1.009,V9,1.01,V8,1.019,V5,1.025,V2,2.529
caret,superpc,Fri Aug 17 04:41:14 2018,0.416,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,,V2,100,V3,0,V4,2.44,V5,2,V6,0.46,V7,1.35,V8,9.73,V9,4.78,V10,10.6
caret_hold_permute,superpc,Fri Aug 17 04:41:14 2018,0.416,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V8,0.9783,V3,1,V4,1,V5,1,V6,1,V7,1,V9,1,V10,1.013,V2,2.762
caret_train_permute,superpc,Fri Aug 17 04:41:14 2018,0.416,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V9,1,V10,1,V8,1.016,V2,2.486
caret,treebag,Fri Aug 17 04:41:28 2018,0.54,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,478,222,,V10,9.7,V2,100,V3,8.93,V4,5.63,V5,13.6,V6,7.74,V7,5.04,V8,0,V9,4.73
caret_hold_permute,treebag,Fri Aug 17 04:41:28 2018,0.54,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,1.911
caret_train_permute,treebag,Fri Aug 17 04:41:29 2018,0.54,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,2.827
caret,widekernelpls,Fri Aug 17 04:41:31 2018,0.405,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,,V2,100,V3,11.6,V4,2.94,V5,2.68,V6,4.12,V7,0,V8,18,V9,7.24,V10,22
caret_hold_permute,widekernelpls,Fri Aug 17 04:41:31 2018,0.405,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V5,0.9462,V8,0.9765,V6,0.9821,V7,0.9881,V4,0.9973,V10,1.019,V3,1.056,V9,1.086,V2,2.968
caret_train_permute,widekernelpls,Fri Aug 17 04:41:32 2018,0.405,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V6,0.9939,V10,0.9995,V4,1.001,V7,1.004,V3,1.01,V9,1.014,V8,1.015,V5,1.022,V2,2.549
caret,xgbDART,Fri Aug 17 04:44:12 2018,0.369,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,466,222,,V2,100,V10,6.32,V6,5.52,V5,2.49,V7,1.81,V3,1.22,V4,0.761,V8,0.691,V9,0
caret_hold_permute,xgbDART,Fri Aug 17 04:44:12 2018,0.369,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V10,0.9587,V6,0.9747,V7,0.9922,V9,0.9928,V5,0.9974,V8,1,V3,1.003,V4,1.014,V2,1.823
caret_train_permute,xgbDART,Fri Aug 17 04:44:12 2018,0.369,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V8,1.033,V4,1.041,V7,1.058,V9,1.062,V10,1.071,V5,1.078,V3,1.089,V6,1.114,V2,3.778
caret,xgbLinear,Fri Aug 17 04:44:36 2018,0.84,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,496,222,,V2,100,V3,0.000614,V7,4.34e-05,V4,4.25e-05,V5,3.99e-05,V8,3.97e-05,V9,3.84e-05,V10,2.75e-05,V6,0
caret_hold_permute,xgbLinear,Fri Aug 17 04:44:36 2018,0.84,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V3,1,V4,1,V5,1,V8,1,V10,1,V9,1,V6,1,V7,1,V2,5.7
caret_train_permute,xgbLinear,Fri Aug 17 04:44:36 2018,0.84,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V6,1.04,V10,1.387,V8,1.404,V7,1.468,V9,1.592,V4,1.647,V5,2.116,V3,3.6,V2,3160
caret,xgbTree,Fri Aug 17 04:46:47 2018,0.446,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,450,222,,V2,100,V10,2.51,V7,2.13,V5,1.06,V6,0.584,V8,0.446,V3,0,V4,0,V9,0
caret_hold_permute,xgbTree,Fri Aug 17 04:46:47 2018,0.446,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V10,0.9841,V6,0.9905,V7,0.9966,V8,0.9975,V3,1,V4,1,V5,1,V9,1,V2,1.777
caret_train_permute,xgbTree,Fri Aug 17 04:46:47 2018,0.446,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,328,222,0,V3,1,V4,1,V9,1,V8,1.002,V6,1.004,V10,1.026,V5,1.03,V7,1.032,V2,3.028
caretEns,caretEnsGreedyGlm,Fri Aug 17 04:51:45 2018,0.927,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,,V7,0.326,V5,0.662,V3,1.16,V6,1.64,V4,1.87,V10,2.65,V8,4.15,V9,6.59,V2,80.9
carEns_hold_permute,caretEnstk rpart,Fri Aug 17 04:51:57 2018,0.433,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,1.521
carEns_train_permute,caretEnstk rpart,Fri Aug 17 04:52:00 2018,0.433,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V7,0.9986,V9,0.9992,V4,1,V8,1,V5,1,V10,1,V6,1.001,V3,1.001,V2,3.059
carEns_hold_permute,caretEnstk glm,Fri Aug 17 04:52:10 2018,0.927,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V5,0.9936,V3,0.9984,V7,1.003,V4,1.004,V9,1.004,V10,1.007,V8,1.01,V6,1.013,V2,10.39
carEns_train_permute,caretEnstk glm,Fri Aug 17 04:52:13 2018,0.927,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,0.9614,V4,0.9926,V3,1.014,V8,1.028,V7,1.039,V5,1.057,V6,1.145,V9,1.26,V2,76.42
carEns_hold_permute,caretEnstk cubist,Fri Aug 17 04:53:10 2018,0.887,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V5,0.9977,V7,0.9991,V3,0.9996,V4,1,V9,1,V8,1.001,V10,1.001,V6,1.003,V2,6.536
carEns_train_permute,caretEnstk cubist,Fri Aug 17 04:53:13 2018,0.887,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,0.9227,V5,1.018,V4,1.029,V8,1.083,V6,1.086,V7,1.133,V3,1.144,V9,1.257,V2,102.5
carEns_hold_permute,caretEnstk earth,Fri Aug 17 04:53:26 2018,0.835,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V9,0.9966,V5,0.9981,V7,0.9989,V4,0.9989,V3,0.9996,V8,0.9997,V10,0.9999,V6,1,V2,4.374
carEns_train_permute,caretEnstk earth,Fri Aug 17 04:53:29 2018,0.835,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V4,0.9483,V3,0.9962,V8,1.002,V5,1.003,V6,1.006,V9,1.045,V7,1.046,V10,1.053,V2,41.24
carEns_hold_permute,caretEnstk bagEarth,Fri Aug 17 04:54:28 2018,0.855,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V5,0.998,V9,0.9989,V4,0.9992,V7,0.9994,V10,0.9995,V8,0.9995,V3,0.9997,V6,1,V2,4.85
carEns_train_permute,caretEnstk bagEarth,Fri Aug 17 04:54:31 2018,0.855,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V5,0.9964,V8,1.019,V3,1.078,V4,1.135,V10,1.212,V6,1.285,V7,1.667,V9,3.544,V2,141.2
carEns_hold_permute,caretEnstk lasso,Fri Aug 17 04:54:42 2018,0.889,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V9,0.9941,V3,0.9985,V5,0.9991,V10,0.9997,V7,1.002,V8,1.003,V4,1.005,V6,1.011,V2,6.583
carEns_train_permute,caretEnstk lasso,Fri Aug 17 04:54:45 2018,0.889,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V8,0.9773,V4,0.9799,V10,0.9837,V3,0.9848,V5,1.016,V6,1.064,V7,1.19,V9,1.579,V2,94.82
carEns_hold_permute,caretEnstk Rborist,Fri Aug 17 05:00:54 2018,0.677,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V6,0.9973,V4,0.9987,V5,0.9989,V7,1.001,V10,1.003,V3,1.004,V9,1.008,V8,1.01,V2,2.309
carEns_train_permute,caretEnstk Rborist,Fri Aug 17 05:00:57 2018,0.677,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V4,0.996,V5,1.003,V10,1.007,V8,1.012,V3,1.026,V7,1.04,V6,1.05,V9,1.235,V2,15.55
carEns_hold_permute,caretEnstk rlm,Fri Aug 17 05:01:10 2018,0.903,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V5,0.9955,V9,0.9982,V3,0.999,V4,1.001,V7,1.001,V10,1.003,V8,1.005,V6,1.008,V2,7.498
carEns_train_permute,caretEnstk rlm,Fri Aug 17 05:01:13 2018,0.903,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,0.9358,V4,0.9812,V3,0.9971,V8,1.011,V5,1.051,V7,1.12,V6,1.125,V9,1.465,V2,95.96
carEns_hold_permute,caretEnstk nnet,Fri Aug 17 05:01:33 2018,0.088,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,1,V8,1,V4,1,V6,1,V5,1,V3,1,V7,1,V9,1,V2,1.052
carEns_train_permute,caretEnstk nnet,Fri Aug 17 05:01:36 2018,0.088,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V4,1,V5,1,V6,1,V8,1,V7,1,V10,1,V3,1,V9,1,V2,1.254
carEns_hold_permute,caretEnstk pcaNNet,Fri Aug 17 05:01:53 2018,0.087,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,1,V4,1,V6,1,V8,1,V5,1,V3,1,V7,1,V9,1,V2,1.052
carEns_train_permute,caretEnstk pcaNNet,Fri Aug 17 05:01:56 2018,0.087,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V4,1,V5,1,V6,1,V10,1,V8,1,V7,1,V3,1,V9,1,V2,1.26
carEns_hold_permute,caretEnstk avNNet,Fri Aug 17 05:02:54 2018,0.088,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,1,V8,1,V6,1,V4,1,V5,1,V3,1,V7,1,V9,1,V2,1.052
carEns_train_permute,caretEnstk avNNet,Fri Aug 17 05:02:56 2018,0.088,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V4,1,V5,1,V6,1,V8,1,V7,1,V10,1,V3,1,V9,1,V2,1.252
carEns_hold_permute,caretEnstk pcr,Fri Aug 17 05:03:07 2018,0.926,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V5,0.9937,V3,0.9986,V7,1.003,V9,1.005,V4,1.005,V10,1.007,V8,1.009,V6,1.014,V2,10.32
carEns_train_permute,caretEnstk pcr,Fri Aug 17 05:03:10 2018,0.926,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,0.9616,V4,0.9938,V3,1.017,V8,1.031,V7,1.034,V5,1.052,V6,1.152,V9,1.339,V2,75.57
carEns_hold_permute,caretEnstk ppr,Fri Aug 17 05:03:23 2018,0.732,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V9,1,V7,1,V4,1,V6,1,V3,1,V8,1,V5,1,V10,1,V2,2.662
carEns_train_permute,caretEnstk ppr,Fri Aug 17 05:03:25 2018,0.732,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,0.9601,V4,1.016,V7,1.02,V3,1.026,V8,1.041,V5,1.061,V6,1.121,V9,1.316,V2,82.84
carEns_hold_permute,caretEnstk enet,Fri Aug 17 05:03:38 2018,0.924,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V5,0.9955,V3,0.9987,V9,1.001,V7,1.003,V10,1.005,V4,1.006,V8,1.006,V6,1.011,V2,9.968
carEns_train_permute,caretEnstk enet,Fri Aug 17 05:03:41 2018,0.924,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,0.9438,V4,1.002,V3,1.006,V8,1.015,V5,1.037,V7,1.06,V6,1.114,V9,1.35,V2,80.39
carEns_hold_permute,caretEnstk blassoAveraged,Fri Aug 17 05:04:04 2018,0.923,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V5,0.9956,V3,0.999,V7,0.9992,V8,1.001,V4,1.002,V10,1.002,V9,1.004,V6,1.007,V2,9.911
carEns_train_permute,caretEnstk blassoAveraged,Fri Aug 17 05:04:07 2018,0.923,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,0.9477,V4,0.9827,V3,0.9899,V8,1.008,V5,1.023,V7,1.056,V6,1.085,V9,1.336,V2,79.97
carEns_hold_permute,caretEnstk leapBackward,Fri Aug 17 05:04:18 2018,0.926,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V5,0.9935,V3,0.9993,V7,1.001,V10,1.004,V4,1.005,V9,1.009,V8,1.01,V6,1.012,V2,10.51
carEns_train_permute,caretEnstk leapBackward,Fri Aug 17 05:04:21 2018,0.926,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V10,0.9873,V4,0.9959,V3,1.026,V8,1.04,V5,1.053,V7,1.088,V6,1.154,V9,1.363,V2,78.66
carEns_hold_permute,caretEnstk BstLm,Fri Aug 17 05:06:02 2018,0.888,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V9,0.992,V3,0.9981,V10,0.9992,V5,0.9999,V7,1.003,V8,1.003,V4,1.006,V6,1.016,V2,6.509
carEns_train_permute,caretEnstk BstLm,Fri Aug 17 05:06:05 2018,0.888,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V4,0.97,V8,0.9739,V3,0.9943,V10,1.01,V5,1.011,V6,1.052,V7,1.136,V9,1.468,V2,71.09
carEns_hold_permute,caretEnstk gamboost,Fri Aug 17 05:08:18 2018,0.871,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V6,0.9921,V5,0.9981,V3,1.002,V7,1.002,V4,1.002,V9,1.003,V10,1.004,V8,1.007,V2,5.547
carEns_train_permute,caretEnstk gamboost,Fri Aug 17 05:08:21 2018,0.871,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V6,0.8775,V8,0.8978,V7,0.9137,V10,0.9474,V4,0.9664,V3,0.9923,V5,1.104,V9,1.638,V2,71.32
carEns_hold_permute,caretEnstk xgbTree,Fri Aug 17 05:10:51 2018,0.383,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,1.479
carEns_train_permute,caretEnstk xgbTree,Fri Aug 17 05:10:53 2018,0.383,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V6,1.001,V8,1.002,V3,1.003,V9,1.003,V4,1.004,V10,1.005,V7,1.006,V5,1.009,V2,2.877
carEns_hold_permute,caretEnstk svmLinear2,Fri Aug 17 05:11:05 2018,0.862,1,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,3,V9,0.9792,V10,0.9885,V3,0.9938,V5,1.006,V8,1.01,V7,1.013,V4,1.019,V6,1.038,V2,5.733
