0.996,0.996,0.00309,0.00121,0.000954,Thu Mar 15 23:02:11 2018,krlsRadial,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,277,cv,20,3,1,5,2.70061242889436e-05,688.799714689268
0.994,0.994,0.00412,0.00306,0.00245,Thu Mar 15 23:03:02 2018,lars,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,45,cv,20,3,1,5,0.969534672563896
0.984,0.982,0.0122,0.0115,0.00868,Thu Mar 15 23:03:16 2018,lars2,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,9
0.994,0.994,0.00412,0.00306,0.00245,Thu Mar 15 23:03:19 2018,lasso,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,3,cv,20,3,1,5,0.969534672563896
0.994,0.994,0.00417,0.00317,0.00251,Thu Mar 15 23:03:25 2018,leapBackward,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,5,cv,20,3,1,5,8
0.994,0.994,0.00423,0.00317,0.00251,Thu Mar 15 23:03:26 2018,leapForward,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,8
0.994,0.994,0.00417,0.00317,0.00251,Thu Mar 15 23:03:27 2018,leapSeq,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,8
0.994,0.994,-1,0.00305,0.00245,Thu Mar 15 23:03:29 2018,lm,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,TRUE
0.994,0.994,-1,0.00305,0.00245,Thu Mar 15 23:03:32 2018,lmStepAIC,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,2,cv,20,3,1,5,none
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:04:12 2018,logicBag,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,40
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:04:18 2018,logreg,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,6
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:04:28 2018,M5,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,9
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:04:29 2018,M5Rules,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,1
0.971,0.97,0.0212,0.0195,0.0156,Thu Mar 15 23:04:40 2018,msaenet,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,10,cv,20,3,1,5,0.31484609937761,8,2.13697323435917
-0.203,-0.282,0.831,0.827,0.636,Thu Mar 15 23:04:45 2018,nnet,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,5,cv,20,3,1,5,9,0.00136880458626835
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:04:47 2018,nnls,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,2
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:04:50 2018,ordinalNet,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,3
0.961,0.957,0.0366,0.0278,0.0207,Thu Mar 15 23:05:18 2018,parRF,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,27,cv,20,3,1,5,4
-0.198,-0.282,0.831,0.827,0.634,Thu Mar 15 23:05:26 2018,pcaNNet,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,7,cv,20,3,1,5,3,0.000320320924404238
0.994,0.994,0.00419,0.00311,0.0025,Thu Mar 15 23:05:28 2018,pcr,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,8
Fail,Fail,Fail,Fail,PackageFail,Thu Mar 15 23:05:52 2018,pls,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,24
0.994,0.994,0.00412,0.00305,0.00245,Thu Mar 15 23:06:08 2018,plsRglm,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,15,cv,20,3,1,5,9,0.098261632444337
0.996,0.995,0.00538,0.00165,0.0013,Thu Mar 15 23:06:14 2018,ppr,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,5,cv,20,3,1,5,4
Fail,Fail,Fail,Fail,PackageFail,Thu Mar 15 23:06:17 2018,pythonKnnReg,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,3
0.868,0.874,0.0972,0.0809,0.07,Thu Mar 15 23:06:49 2018,qrf,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,32,cv,20,3,1,5,9
0.96,0.956,0.0366,0.0284,0.021,Thu Mar 15 23:07:03 2018,ranger,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,13,cv,20,3,1,5,4
0.96,0.955,0.0369,0.0289,0.0212,Thu Mar 15 23:08:06 2018,Rborist,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,63,cv,20,3,1,5,3
0.982,0.98,0.0139,0.0127,0.0095,Thu Mar 15 23:08:09 2018,relaxo,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,2,cv,20,3,1,5,16.021295844306,0.0984461577609181
0.961,0.956,0.0362,0.0281,0.0206,Thu Mar 15 23:08:34 2018,rf,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,24,cv,20,3,1,5,4
0.993,0.993,0.0046,0.00381,0.00284,Thu Mar 15 23:08:36 2018,ridge,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,2,cv,20,3,1,5,3.29423604204066e-05
0.994,0.994,0.00413,0.00305,0.00242,Thu Mar 15 23:08:37 2018,rlm,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,TRUE,psi.hampel
0.893,0.886,0.0858,0.0735,0.0565,Thu Mar 15 23:08:39 2018,rpart,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,4.65615069467447e-05
0.76,0.759,-1,0.155,0.127,Thu Mar 15 23:08:40 2018,rpart1SE,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,none
0.76,0.759,0.164,0.155,0.127,Thu Mar 15 23:08:41 2018,rpart2,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,7
0.994,0.993,0.00428,0.00335,0.00252,Thu Mar 15 23:08:43 2018,rqlasso,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,2,cv,20,3,1,5,3.29423604204066e-05
0.994,0.994,0.00417,0.00315,0.00244,Thu Mar 15 23:08:46 2018,rqnc,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,2,cv,20,3,1,5,4.0585509696639e-05,SCAD
0.961,0.957,0.0357,0.0279,0.0208,Thu Mar 15 23:11:16 2018,RRF,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,150,cv,20,3,1,5,4,0.0984461577609181,0.00256951502524316
0.959,0.955,0.0358,0.0293,0.0215,Thu Mar 15 23:12:24 2018,RRFglobal,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,68,cv,20,3,1,5,4,0.0984461577609181
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:15:15 2018,rvmLinear,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,171
0.994,0.994,0.00418,0.0031,0.0025,Thu Mar 15 23:15:16 2018,simpls,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,8
0.992,0.991,0.00518,0.00499,0.00374,Thu Mar 15 23:15:25 2018,spikeslab,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,9,cv,20,3,1,5,9
0.994,0.994,0.00412,0.00305,0.00245,Thu Mar 15 23:15:29 2018,spls,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,3,cv,20,3,1,5,9,0.800955677172169,0.476533310371451
-1.951,-1.418,1.56,NA,NA,Thu Mar 15 23:15:31 2018,superpc,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,0.101395167410374,3
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:15:31 2018,svmBoundrangeString,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:15:32 2018,svmExpoString,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0
NA,NA,0.0405,NA,NA,Thu Mar 15 23:15:34 2018,svmLinear,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,2,cv,20,3,1,5,0.108452197294016
0.932,0.939,0.0405,0.0397,0.036,Thu Mar 15 23:15:36 2018,svmLinear2,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,2,cv,20,3,1,5,0.108452197294016
0.922,0.924,0.0502,0.0491,0.0412,Thu Mar 15 23:15:38 2018,svmLinear3,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,1,cv,20,3,1,5,609.377999335385,L2
NA,NA,0.0327,NA,NA,Thu Mar 15 23:15:41 2018,svmPoly,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,2,cv,20,3,1,5,2,0.707864244974825,103.069243563863
NA,NA,0.0332,NA,NA,Thu Mar 15 23:15:44 2018,svmRadial,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,3,cv,20,3,1,5,0.0320508932932517,1.79146825821187
NA,NA,0.0448,NA,NA,Thu Mar 15 23:15:46 2018,svmRadialCost,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,2,cv,20,3,1,5,471.321879995052
NA,NA,0.0332,NA,NA,Thu Mar 15 23:15:49 2018,svmRadialSigma,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,3,cv,20,3,1,5,0.0320508932932517,1.79146825821187
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:15:50 2018,svmSpectrumString,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0
0.805,0.802,-1,0.128,0.103,Thu Mar 15 23:15:52 2018,treebag,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,2,cv,20,3,1,5,none
0.994,0.994,0.00418,0.0031,0.0025,Thu Mar 15 23:16:27 2018,widekernelpls,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,34,cv,20,3,1,5,8
0.955,0.952,0.0371,0.0309,0.0234,Thu Mar 15 23:16:40 2018,xgbLinear,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,13,cv,20,3,1,5,45,0.194567730726351,0.000180123189742823,1.88796822074801
0.884,0.886,0.0801,0.0737,0.061,Thu Mar 15 23:18:03 2018,xgbTree,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,0.6455,random,246,82,cv,20,3,1,5,438,4,0.575160380537854,0.194716562982649,0.690239428170025,10,0.83115795213962
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:18:18 2018,xyf,1,2,bas interactive latent features,ignore,none,range01,LAPTOP-1SBQTC5I,14th20hp3cv,14
-0.189,-0.292,0.829,0.834,0.632,Thu Mar 15 23:19:02 2018,avNNet,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,43,cv,20,3,1,5,14,0.000625566837182597,TRUE
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:19:04 2018,bag,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,1
0.969,0.967,0.0209,0.0214,0.0165,Thu Mar 15 23:19:25 2018,bagEarth,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,21,cv,20,3,1,5,7,1
0.969,0.967,-1,0.0214,0.0166,Thu Mar 15 23:19:31 2018,bagEarthGCV,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,3,cv,20,3,1,5,1
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:19:37 2018,bam,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,4
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:19:38 2018,bartMachine,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,1
0.993,0.993,-1,0.00367,0.0029,Thu Mar 15 23:19:39 2018,bayesglm,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,none
0.992,0.992,0.00495,0.00435,0.00344,Thu Mar 15 23:19:45 2018,blasso,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,5,cv,20,3,1,5,0.791411909041926
0.992,0.992,-1,0.00436,0.00344,Thu Mar 15 23:19:51 2018,blassoAveraged,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,5,cv,20,3,1,5,none
0.992,0.992,-1,0.00436,0.00345,Thu Mar 15 23:19:56 2018,bridge,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,5,cv,20,3,1,5,none
0.749,0.719,0.202,0.181,0.134,Thu Mar 15 23:20:39 2018,BstLm,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,42,cv,20,3,1,5,311,0.473674170847517
0.952,0.946,0.053,0.0348,0.0253,Thu Mar 15 23:21:42 2018,cforest,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,62,cv,20,3,1,5,4
0.91,0.902,0.0873,0.0636,0.0475,Thu Mar 15 23:21:45 2018,ctree,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,2,cv,20,3,1,5,0.791411909041926
0.911,0.903,0.0873,0.0631,0.0472,Thu Mar 15 23:21:48 2018,ctree2,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,2,cv,20,3,1,5,8,0.607172194169834
0.995,0.995,0.00391,0.00257,0.00195,Thu Mar 15 23:23:09 2018,cubist,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,81,cv,20,3,1,5,95,4
-0.002,-0.007,0.644,0.651,0.532,Thu Mar 15 23:23:14 2018,dnn,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,5,cv,20,3,1,5,2,7,19,0.0641973638208583,0.00403654975816607
0.967,0.966,0.0235,0.022,0.0172,Thu Mar 15 23:23:16 2018,earth,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,2,cv,20,3,1,5,7,1
0.993,0.993,0.00466,0.00367,0.0029,Thu Mar 15 23:23:18 2018,elm,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,14,purelin
0.988,0.987,0.01,0.00818,0.00609,Thu Mar 15 23:23:20 2018,enet,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,2,cv,20,3,1,5,0.811445414088666,0.000238006635659083
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:23:21 2018,extraTrees,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,1
0.99,0.989,0.00837,0.00676,0.00501,Thu Mar 15 23:23:22 2018,foba,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,8,0.000238006635659083
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:23:26 2018,gam,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,3
0.994,0.994,0.00404,0.00274,0.0022,Thu Mar 15 23:23:40 2018,gamSpline,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,14,cv,20,3,1,5,4.8557285987772
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:23:59 2018,gaussprLinear,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,19
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:25:42 2018,gbm_h2o,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,102
0.967,0.966,-1,0.022,0.0172,Thu Mar 15 23:25:43 2018,gcvEarth,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,1
0.993,0.993,-1,0.00367,0.0029,Thu Mar 15 23:25:44 2018,glm,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,none
0.993,0.993,0.00476,0.00377,0.00299,Thu Mar 15 23:25:46 2018,glm.nb,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,2,cv,20,3,1,5,identity
0.967,0.965,0.0249,0.0226,0.0174,Thu Mar 15 23:25:53 2018,glmboost,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,7,cv,20,3,1,5,972,yes
0.974,0.972,0.0201,0.0177,0.0137,Thu Mar 15 23:25:56 2018,glmnet,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,2,cv,20,3,1,5,0.816725646145642,0.00323742536878614
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:27:35 2018,glmnet_h2o,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,99
0.993,0.993,-1,0.00367,0.0029,Thu Mar 15 23:27:36 2018,glmStepAIC,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,none
0.993,0.993,0.00466,0.00367,0.0029,Thu Mar 15 23:27:39 2018,icr,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,2,cv,20,3,1,5,9
0.993,0.993,0.00466,0.00367,0.0029,Thu Mar 15 23:27:40 2018,kernelpls,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,9
0.877,0.865,0.111,0.0869,0.065,Thu Mar 15 23:27:43 2018,knn,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,2,cv,20,3,1,5,13
-0.02,-0.029,0.6,NA,NA,Thu Mar 15 23:28:40 2018,krlsPoly,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,56,cv,20,3,1,5,0.121235059719385,1
0.995,0.995,0.00319,0.0014,0.00108,Thu Mar 15 23:32:39 2018,krlsRadial,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,238,cv,20,3,1,5,8.77828766663402e-05,128.837224221482
0.993,0.993,0.00466,0.00369,0.0029,Thu Mar 15 23:32:40 2018,lars,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,0.971145719755441
0.984,0.983,0.0125,0.0105,0.0079,Thu Mar 15 23:32:42 2018,lars2,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,9
0.993,0.993,0.00466,0.00369,0.0029,Thu Mar 15 23:32:43 2018,lasso,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,0.971145719755441
0.993,0.993,0.0047,0.00382,0.00303,Thu Mar 15 23:32:44 2018,leapBackward,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,8
0.993,0.993,0.00478,0.00379,0.00299,Thu Mar 15 23:32:46 2018,leapForward,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,8
0.99,0.99,0.00662,0.00585,0.00479,Thu Mar 15 23:32:47 2018,leapSeq,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,6
0.993,0.993,-1,0.00367,0.0029,Thu Mar 15 23:32:48 2018,lm,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,TRUE
0.993,0.993,-1,0.00367,0.0029,Thu Mar 15 23:32:49 2018,lmStepAIC,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,none
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:32:53 2018,logicBag,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,4
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:32:56 2018,logreg,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,3
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:32:57 2018,M5,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,1
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:32:58 2018,M5Rules,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0
0.968,0.967,0.0242,0.0215,0.0168,Thu Mar 15 23:33:06 2018,msaenet,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,8,cv,20,3,1,5,0.322139662923291,10,3.46178449637955
-0.189,-0.292,0.829,0.834,0.632,Thu Mar 15 23:33:16 2018,nnet,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,9,cv,20,3,1,5,11,0.00025721861033251
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:33:18 2018,nnls,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,2
Fail,Fail,Fail,Fail,Fail,Thu Mar 15 23:33:21 2018,ordinalNet,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,2
0.965,0.962,0.0376,0.0241,0.0183,Thu Mar 15 23:33:52 2018,parRF,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,32,cv,20,3,1,5,4
-0.189,-0.292,0.829,0.834,0.632,Thu Mar 15 23:34:01 2018,pcaNNet,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,8,cv,20,3,1,5,11,0.00025721861033251
0.993,0.992,0.005,0.00407,0.00315,Thu Mar 15 23:34:02 2018,pcr,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,1,cv,20,3,1,5,8
Fail,Fail,Fail,Fail,PackageFail,Thu Mar 15 23:34:23 2018,pls,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,21
0.993,0.993,0.00466,0.00367,0.0029,Thu Mar 15 23:34:40 2018,plsRglm,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,16,cv,20,3,1,5,9,0.0928795433603227
0.995,0.995,0.00601,0.00254,0.00203,Thu Mar 15 23:34:46 2018,ppr,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,6,cv,20,3,1,5,9
Fail,Fail,Fail,Fail,PackageFail,Thu Mar 15 23:34:50 2018,pythonKnnReg,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,3
0.866,0.877,0.0973,0.0796,0.0711,Thu Mar 15 23:35:31 2018,qrf,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,41,cv,20,3,1,5,9
0.965,0.962,0.0374,0.0241,0.0182,Thu Mar 15 23:35:48 2018,ranger,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,16,cv,20,3,1,5,4
0.963,0.96,0.0382,0.0253,0.0196,Thu Mar 15 23:37:06 2018,Rborist,1,2,bas interactive latent features,ignore,none,asis,LAPTOP-1SBQTC5I,14th20hp3cv,0.6461,random,231,77,cv,20,3,1,5,4
