spearman,pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,fold,maxfold,seed,seedit,foldseed,RMSEmean,RMSEmeantrain,hpGen,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTuneparams,btp1,btp2,btp3,btp4,btp5,btp6,btp7,btp8,btp9,btp10,btp11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,bac latent features,ignore,none,asis,CLOUD,10hp10cv,1,5,403,624,222,0.9,0.9284,random,434,cv,10,10,NA,5,15,1.3312352844514,0.968602964049205,1.30087468028069,1.36411243351176,,,
1,1,1,-1,0.00289,0.00233,Wed Aug 15 12:38:59 2018,perfect,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,62,222,1.173,2.173,random,NA,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,15,2.46,21,0.42,38,1.27
Fail,Fail,Fail,Fail,Fail,Wed Aug 15 12:47:56 2018,MAJOR FAIL in CARET.ENS,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,NA
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:36:13 2018,mlpKerasDecay,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,9,222,2
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:36:15 2018,mlpKerasDropout,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,12,222,1
1,0.665,0.87,0.395,0.175,0.159,Wed Aug 15 18:36:27 2018,msaenet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,12,cv,10,20,NA,5,,,,,,,,,,0,5,0.934,31,0.498
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 15 18:36:49 2018,mxnet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,22
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 15 18:36:54 2018,mxnetAdam,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,4
1,0.698,0.859,1.79,0.189,0.143,Wed Aug 15 18:37:01 2018,nnet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,56,222,1.343,2.153,random,7,cv,10,20,NA,5,,,,,,,,,,0,5,1,31,0.997
1,0.382,0.762,-1,0.319,0.293,Wed Aug 15 18:37:02 2018,nnls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,1,cv,10,20,NA,5,,,,,,,,,,0,5,1.44,31,0.899
NA,-1.814,0,-1,1.34,1.34,Wed Aug 15 18:37:04 2018,null,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,1,cv,10,20,NA,5,,,,,,,,,,0,5,2.21,31,2.21
1,0.813,0.922,1.75,0.104,0.0885,Wed Aug 15 18:37:10 2018,pcaNNet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,56,222,1.343,2.153,random,6,cv,10,20,NA,5,,,,,,,,,,0,5,0.986,31,0.874
1,-1.789,0.011,1.81,1.33,1.32,Wed Aug 15 18:37:13 2018,pcr,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,2,cv,10,20,NA,5,,,,,,,,,,0,5,2.23,31,2.17
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 15 18:37:17 2018,pls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:37:19 2018,plsRglm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,3,222,2
1,0.976,0.991,0.164,0.0126,0.0116,Wed Aug 15 18:37:22 2018,ppr,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,3,cv,10,20,NA,5,,,,,,,,,,0,5,1.04,31,0.738
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:37:24 2018,ranger,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,331,222,2
1,0.81,0.907,0.321,0.125,0.0903,Wed Aug 15 18:40:55 2018,Rborist,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,38,222,1.343,2.153,random,210,cv,10,20,NA,5,,,,,,,,,,0,5,1.02,31,0.554
1,0.678,0.876,0.492,0.167,0.153,Wed Aug 15 18:40:58 2018,relaxo,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,3,cv,10,20,NA,5,,,,,,,,,,0,5,1.24,31,0.818
1,0.878,0.946,0.355,0.0726,0.0577,Wed Aug 15 18:41:01 2018,rlm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,3,cv,10,20,NA,5,,,,,,,,,,0,5,1.03,31,0.629
1,0.4,0.773,0.711,0.305,0.285,Wed Aug 15 18:41:03 2018,rpart,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,2,cv,10,20,NA,5,,,,,,,,,,0,5,1.2,31,0.338
1,0.4,0.773,-1,0.305,0.285,Wed Aug 15 18:41:05 2018,rpart1SE,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,49,222,1.343,2.153,random,1,cv,10,20,NA,5,,,,,,,,,,0,5,1.2,31,0.338
1,0.4,0.773,0.711,0.305,0.285,Wed Aug 15 18:41:07 2018,rpart2,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,2,cv,10,20,NA,5,,,,,,,,,,0,5,1.2,31,0.338
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:41:09 2018,rqlasso,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,331,222,2
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:41:11 2018,rqnc,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,334,222,2
1,0.754,0.897,-1,0.139,0.117,Wed Aug 15 18:41:13 2018,rvmLinear,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,2,cv,10,20,NA,5,,,,,,,,,,0,5,1.21,31,0.69
1,0.733,0.888,0.46,0.151,0.127,Wed Aug 15 18:41:15 2018,simpls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,2,cv,10,20,NA,5,,,,,,,,,,0,5,0.975,31,0.522
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:41:17 2018,spikeslab,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,331,222,1
1,0.644,0.862,0.382,0.185,0.169,Wed Aug 15 18:41:22 2018,spls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,5,cv,10,20,NA,5,,,,,,,,,,0,5,0.926,31,0.487
1,-4.125,-0.812,2.23,2.43,2.43,Wed Aug 15 18:41:25 2018,superpc,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,2,cv,10,20,NA,5,,,,,,,,,,0,5,-1.32,31,-1.8
1,0.583,0.845,-1,0.208,0.198,Wed Aug 15 18:41:30 2018,treebag,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,601,222,1.343,2.153,random,4,cv,10,20,NA,5,,,,,,,,,,0,5,1.15,31,0.468
1,0.733,0.888,0.46,0.151,0.127,Wed Aug 15 18:41:42 2018,widekernelpls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,2,cv,10,20,NA,5,,,,,,,,,,0,5,0.975,31,0.522
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:41:44 2018,xgbDART,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,331,222,2
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:41:46 2018,xgbLinear,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,334,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:41:48 2018,xgbTree,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,337,222,1
1,1,1,-1,0.00361,0.003,Wed Aug 15 18:41:48 2018,perfect,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,337,222,0.4731,2.168,random,NA,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,1,1.59,41,1.86
Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:45:13 2018,MAJOR FAIL in CARET.ENS,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,359,222,NA
-1,-0.919,-0.595,1.85,0.748,0.736,Wed Aug 15 18:45:31 2018,avNNet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,155,222,0.4731,2.168,random,18,cv,10,20,NA,5,,,,,,,,,,0,1,0.987,41,0.986
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:45:33 2018,bag,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,2
1,0.94,0.946,0.119,0.0218,0.02,Wed Aug 15 18:46:27 2018,bagEarth,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,578,222,0.4731,2.168,random,53,cv,10,20,NA,5,,,,,,,,,,0,1,1.58,41,1.83
1,0.965,0.963,-1,0.018,0.014,Wed Aug 15 18:47:00 2018,bagEarthGCV,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,578,222,0.4731,2.168,random,11,cv,10,20,NA,5,,,,,,,,,,0,1,1.61,41,1.86
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:47:24 2018,bartMachine,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,331,222,2
1,0.23,0.353,-1,0.307,0.299,Wed Aug 15 18:47:26 2018,bayesglm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,2,cv,10,20,NA,5,,,,,,,,,,0,1,1.96,41,2.09
1,0.373,0.478,0.39,0.249,0.244,Wed Aug 15 18:47:30 2018,blasso,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,57,222,0.4731,2.168,random,4,cv,10,20,NA,5,,,,,,,,,,0,1,1.79,41,2.15
1,0.376,0.488,-1,0.244,0.243,Wed Aug 15 18:47:34 2018,blassoAveraged,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,327,222,0.4731,2.168,random,4,cv,10,20,NA,5,,,,,,,,,,0,1,1.81,41,2.12
1,0.381,0.486,-1,0.245,0.241,Wed Aug 15 18:47:37 2018,bridge,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,359,222,0.4731,2.168,random,3,cv,10,20,NA,5,,,,,,,,,,0,1,1.79,41,2.14
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:47:39 2018,BstLm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,331,222,1
NA,-1.292,-0.896,0.723,0.895,0.886,Wed Aug 15 18:47:44 2018,ctree,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,5,cv,10,20,NA,5,,,,,,,,,,0,1,2.61,41,2.61
NA,-1.292,-0.896,0.786,0.895,0.886,Wed Aug 15 18:47:49 2018,ctree2,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,5,cv,10,20,NA,5,,,,,,,,,,0,1,2.61,41,2.61
1,0.431,0.454,1.71,0.259,0.222,Wed Aug 15 18:47:54 2018,dnn,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,405,222,0.4731,2.168,random,4,cv,10,20,NA,5,,,,,,,,,,0,1,1.94,41,1.94
1,0.886,0.903,0.148,0.0422,0.0407,Wed Aug 15 18:47:57 2018,earth,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,3,cv,10,20,NA,5,,,,,,,,,,0,1,1.56,41,1.8
1,-3.24,-2.583,1.5,1.69,1.63,Wed Aug 15 18:47:59 2018,elm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,80,222,0.4731,2.168,random,2,cv,10,20,NA,5,,,,,,,,,,0,1,0.383,41,3.92
1,0.291,0.419,0.411,0.277,0.276,Wed Aug 15 18:48:03 2018,enet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,3,cv,10,20,NA,5,,,,,,,,,,0,1,1.85,41,2.15
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:48:04 2018,extraTrees,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,331,222,1
1,0.38,0.483,0.376,0.247,0.242,Wed Aug 15 18:48:07 2018,foba,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,3,cv,10,20,NA,5,,,,,,,,,,0,1,1.78,41,2.15
1,0.918,0.908,0.0805,0.0441,0.0327,Wed Aug 15 18:48:18 2018,gamSpline,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,10,cv,10,20,NA,5,,,,,,,,,,0,1,1.65,41,1.86
1,0.227,0.344,-1,0.311,0.301,Wed Aug 15 18:48:20 2018,gaussprLinear,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,1,cv,10,20,NA,5,,,,,,,,,,0,1,1.97,41,2.08
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:51:05 2018,gbm_h2o,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,1,222,164
1,0.886,0.903,-1,0.0422,0.0407,Wed Aug 15 18:51:07 2018,gcvEarth,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,1,cv,10,20,NA,5,,,,,,,,,,0,1,1.56,41,1.8
1,0.23,0.353,-1,0.307,0.299,Wed Aug 15 18:51:09 2018,glm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,1,cv,10,20,NA,5,,,,,,,,,,0,1,1.96,41,2.09
1,0.655,0.718,0.155,0.13,0.13,Wed Aug 15 18:51:12 2018,glm.nb,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,2,cv,10,20,NA,5,,,,,,,,,,0,1,1.45,41,1.73
1,0.365,0.481,0.404,0.247,0.247,Wed Aug 15 18:51:19 2018,glmboost,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,7,cv,10,20,NA,5,,,,,,,,,,0,1,1.84,41,2.1
1,0.343,0.461,0.401,0.257,0.256,Wed Aug 15 18:51:23 2018,glmnet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,4,cv,10,20,NA,5,,,,,,,,,,0,1,1.86,41,2.09
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:54:00 2018,glmnet_h2o,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,1,222,156
1,0.381,0.483,-1,0.247,0.241,Wed Aug 15 18:54:03 2018,glmStepAIC,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,3,cv,10,20,NA,5,,,,,,,,,,0,1,1.78,41,2.15
-1,-0.321,-0.485,0.812,0.7,0.506,Wed Aug 15 18:54:12 2018,icr,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,98,222,0.4731,2.168,random,8,cv,10,20,NA,5,,,,,,,,,,0,1,2.58,41,1.83
1,0.23,0.353,0.427,0.307,0.3,Wed Aug 15 18:54:14 2018,kernelpls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,2,cv,10,20,NA,5,,,,,,,,,,0,1,1.96,41,2.09
-1,0.016,0.129,1.73,0.412,0.382,Wed Aug 15 18:54:17 2018,krlsPoly,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,3,cv,10,20,NA,5,,,,,,,,,,0,1,2.13,41,2.08
1,0.345,0.459,0.39,0.258,0.255,Wed Aug 15 18:54:19 2018,lars,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,2,cv,10,20,NA,5,,,,,,,,,,0,1,1.81,41,2.15
1,0.36,0.47,0.382,0.253,0.249,Wed Aug 15 18:54:21 2018,lars2,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,2,cv,10,20,NA,5,,,,,,,,,,0,1,1.8,41,2.15
1,0.345,0.459,0.39,0.258,0.255,Wed Aug 15 18:54:23 2018,lasso,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,2,cv,10,20,NA,5,,,,,,,,,,0,1,1.81,41,2.15
1,0.23,0.353,-1,0.307,0.299,Wed Aug 15 18:54:25 2018,lm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,1,cv,10,20,NA,5,,,,,,,,,,0,1,1.96,41,2.09
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:54:29 2018,logicBag,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:54:33 2018,logreg,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:54:35 2018,M5,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,3,222,2
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:54:37 2018,M5Rules,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,6,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:54:39 2018,mlpKerasDecay,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,9,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 18:54:40 2018,mlpKerasDropout,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,12,222,1
1,0.377,0.481,0.385,0.248,0.243,Wed Aug 15 18:54:52 2018,msaenet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,12,cv,10,20,NA,5,,,,,,,,,,0,1,1.78,41,2.15
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 15 18:55:16 2018,mxnet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,23
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 15 18:55:20 2018,mxnetAdam,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,4
-1,-0.883,-0.567,1.78,0.734,0.722,Wed Aug 15 18:55:27 2018,nnet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,56,222,0.4731,2.168,random,7,cv,10,20,NA,5,,,,,,,,,,0,1,1,41,1
1,-0.024,0.141,-1,0.407,0.397,Wed Aug 15 18:55:29 2018,nnls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,1,cv,10,20,NA,5,,,,,,,,,,0,1,2.07,41,2.16
NA,-0.171,0,-1,0.473,0.454,Wed Aug 15 18:55:30 2018,null,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,0.4731,2.168,random,1,cv,10,20,NA,5,,,,,,,,,,0,1,2.18,41,2.18
1,-0.885,-0.568,1.82,0.735,0.723,Wed Aug 15 18:55:37 2018,pcaNNet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,expoTrans,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,56,222,0.4731,2.168,random,6,cv,10,20,NA,5,,,,,,,,,,0,1,0.999,41,1
